,Entinostat,Mocetinostat,Romidepsin,Tacedinaline,Tucidinostat,Domatinostat,Pracinostat,Quisinostat,Vorinostat,AR-42,Belinostat,Citarinostat,Fimepinostat,Ricolinostat,Panobinostat,Givinostat,Tasquinimod,Nexturastat A,ACY738,Tubastatin A,Trichostatin-A,PCI-34051,ACY775,Selisistat,SRT2104,AZD-6482,AZD-8186,Copanlisib,Dactolisib,BGT-226,Buparlisib,Alpelisib,Idelalisib,Apitolisib,GSK-1059615,Omipalisib,GSK-2636771,PF-04691502,TG-100-115,Pilaralisib,Voxtalisib,AZD-8055,Onatasertib,Everolimus,GDC-0349,Rapamycin,Temsirolimus,AZD-5438,SNS-032,Seliciclib,HMN-214,Alvocidib,Ribociclib,Rigosertib,Riviciclib,Palbociclib,PHA-793887,Milciclib,R-547,RGB-286638,Dinaciclib,Zotiraciclib,Cerdulatinib,Fostamatinib (Free Base),Fostamatinib,TAK-659,Abemaciclib,Brigatinib,Crizotinib,Dabrafenib,Dasatinib,Nintedanib,Sunitinib,Staurosporine,Tofacitinib,Decernotinib,Baricitinib,Binimetinib,Selumetinib,Ravoxertinib,Trametinib,Ulixertinib,AMG-900,MK-5108,MLN-8054,SNS-314,(+)-JQ-1,Bromosporine,Molibresib,Apabetalone,Geldanamycin,Tanespimycin,Paclitaxel,CHM-1,Nocodazole,Colchicine,GSK2879552,Iadademstat,Tranylcypromine,Pinometostat,Tazemetostat,Pemrametostat,Lirametostat,Onametostat,5-Azacytidine,Decitabine,5-Fluoro-2'-deoxycytidine,Gemcitabine,Methotrexate,Actinomycin D,5-Fluorouracil,Pemetrexed,Cisplatin,Carboplatin,Oxaliplatin,Ixazomib,MG-132,Carfilzomib,Bortezomib,PJ34,Olaparib,Talazoparib,Rucaparib,Niraparib,Veliparib,Thalidomide,VHL ligand 1,Nutlin-3,Serdemetan,VH298,Iberdomide,Lenalidomide,Pomalidomide,Doxorubicin,Cyclophosphamide,Vincristine,Prednisone,CHDI00465983,CHDI00390576,TMP195,TMP269,NFAT activation inhibitor III,Cyclosporin A,LMK235
Copanlisib,0.9746689051640015,0.9751514382205339,0.9491284060721528,0.9751433658301909,0.9752481711691429,0.9999696069587773,0.9490810256549623,0.9804374004076538,0.9751227080097029,0.9815721785769036,0.9490392843074438,0.9754442522615365,0.9715761285182424,0.9754116545415125,0.974523270354516,0.9751514606707968,0.9753281462042902,0.9806750637049445,0.9751848738597285,0.9490389347964608,0.9753382494031706,0.981583723225674,0.981071382266584,0.9753523801860519,0.9996881127924927,0.9751898337324784,0.9994331266542017,0.9999999999999964,0.972140668071088,0.9489832963596602,0.9754145598216638,0.9487723080207195,0.9626473419611143,0.9999677678237363,0.9806694656776047,0.9994944695608035,0.9751324823921597,0.9806701990024884,0.9806491124602323,0.9752999854140378,0.9814932623549066,0.9815360318148815,0.9741359459858314,0.9997621980730288,0.9751053219278975,0.9493519747301077,0.9713094974212808,0.9495549238662079,0.9731584403426726,0.9750891377985385,0.9799844160271994,0.9812452353584502,0.9996718750872128,0.9815734824262046,0.949556117661595,0.9999446803281951,0.9488791132449806,0.9752554667562614,0.9495578188072132,0.9875865863695612,0.9495423967009019,0.9809473060074855,0.9751447800662943,0.9806592417174692,0.9487107383567848,0.9992228783218271,0.948769115819952,0.949554139785246,0.9490600810625296,0.9800097832396234,0.981582452680637,0.9490340438825943,0.9751487439577277,0.9987886382565695,0.9489005330381355,0.9806468716220906,0.9487932724803074,0.9752204804189081,0.9682692043756149,0.9485382705679182,0.9806385331223709,0.9731556390546925,0.9487674976364837,0.9486406137667744,0.9751295968830397,0.9751375180387618,0.979822166013882,0.9751312470362543,0.9487118744365454,0.9747308142994046,0.975128668688642,0.9490054683577392,0.9804373703070047,0.9490413690233828,0.9752243667668515,0.9629549282579171,0.9814066250507205,0.9746392787454844,0.9801157142876195,0.9998540937885189,0.9487514327052657,0.9751382620177287,0.9731585729743466,0.9487902805924426,0.9493066125377169,0.9815209614140877,0.9752482207193904,0.975117637716287,0.9747525135483777,0.9804262158850303,0.9487774090445177,0.999821066722707,0.9494139567569032,0.974080265319123,0.9489861490680443,0.9684401272933241,0.9806201576428513,0.9752194461436812,0.9488263345955802,0.9806768133382601,0.9999493819000126,0.9814960835036862,0.9751403877805904,0.9751489089301109,0.9749961841470468,0.9484255982965278,0.9815975533709121,0.9815535987439828,0.9753025494145094,0.9806727334366095,0.9478051647471323,0.9751011963433907,0.9487844146759934,0.9999411863868668,0.9801949885272561,0.9800776780904683,0.9806829998969068,0.9999469938767391,0.9815843205909001,0.9747072642175048,0.9999097961876143,0.949479595391224,0.9751430609115875,0.9731553436552908
Dactolisib,0.9843899316891149,0.9963445201541219,0.9834074923226951,0.9913838430166171,0.9965161220142169,0.9721646534995179,0.9833570288787499,0.9870632070403714,0.9913729523767394,0.9721883871309813,0.9833301954293402,0.985015991316264,0.9962526892389258,0.984995687634457,0.984830200118268,0.9963903403711887,0.9848866348913381,0.9872965551943446,0.9856630466576225,0.9820904343638798,0.9859405259867835,0.9721259403187658,0.9717063168288399,0.984921737237572,0.971998509892062,0.9847244527770664,0.9718148789041212,0.972140668071088,0.9999999999999999,0.9821146494760016,0.9849751598827449,0.9818386021824069,0.9899508894067646,0.9721612433833288,0.9872846557305062,0.9716021517956565,0.9913857097265646,0.9872962691880603,0.9872690294644286,0.9858967927721317,0.9721116691212465,0.9721488698274646,0.9906241686391288,0.9719583239667634,0.9964250772442022,0.983510270634127,0.9976643577182209,0.9837571219935155,0.9986735656681565,0.9913512316869046,0.9866195958479647,0.9701281970097468,0.9720675043347601,0.9721894086328604,0.9837614632462637,0.9721443284882604,0.9794901397900262,0.9965091113883314,0.9837592588813555,0.965966156770319,0.9837454365681444,0.971527095316058,0.9913885112133697,0.9872875825714467,0.9818240983868115,0.9713714063232398,0.9818523068168444,0.9837565520108984,0.9833432597921272,0.9697338281273763,0.9722191842225555,0.9821183099533874,0.9913969252569325,0.9715814368931239,0.9820445603632512,0.9872708546513858,0.9818673013071822,0.984862871139015,0.9690264382058644,0.9827842944219695,0.9872451960800549,0.9986603485816061,0.9818421786685032,0.9830485207607947,0.9913802471182258,0.9913849844291767,0.986589086183726,0.9913678087506858,0.9817996975069826,0.991065759524411,0.9913695366787866,0.9820309709644798,0.9870311409828132,0.982122091301602,0.996494724385228,0.9807220188304591,0.9720658720622029,0.9842001614309445,0.9867746620373267,0.9720455084610766,0.9818313642291899,0.9913805915266193,0.9986737631318973,0.9831262149855239,0.9835646405254992,0.9721040828644782,0.9965016095601458,0.9963669158363416,0.9843471356609518,0.9870381862998452,0.9818334918671541,0.9720545089225499,0.9836626181965962,0.9838696372310435,0.9833259300473185,0.9866481089174658,0.987251509227114,0.9858504155666119,0.9818903922716651,0.9872905518149385,0.9721535588248097,0.9720898237664839,0.9913830669137498,0.9913880504507708,0.9912783484409624,0.9816589785089018,0.9718557909346491,0.9721681210931871,0.9859007103244274,0.9872891867230185,0.9815627468941952,0.9913118954448382,0.9836943257113464,0.9721161672331073,0.9865887338099413,0.9711758478878212,0.9872945956799181,0.9721556153410625,0.972199182858219,0.9959863258744053,0.9721054621743952,0.9844424104050753,0.9913863524568588,0.9986728740427024
BGT-226,0.9882620710040553,0.9849080158018714,0.9971732740312733,0.9799371865072404,0.9851891563934216,0.9490067249669627,0.9971269054917045,0.9854978692155498,0.9799248141023045,0.9661310118734967,0.9971074236860514,0.9887119198858064,0.981085265264853,0.9887074993554329,0.987589753278952,0.9850852889162334,0.9885977692995039,0.9857344289767455,0.9884529928377153,0.9998897825952517,0.988610355933144,0.9660044164222201,0.9658666710443077,0.9886123288196806,0.9488858741803003,0.9884471392890933,0.9487007805387804,0.9489832963596602,0.9821146494760016,0.9999999999999989,0.9886539691342694,0.9996695311229217,0.9804862276317013,0.9490043198865334,0.9857385658354636,0.9482786476648408,0.9799448753879282,0.9857294839616239,0.9857375334902111,0.9885645008568078,0.9660550354418647,0.9660935820451246,0.9792698478642341,0.9488148937033839,0.9851447411859983,0.997476896346605,0.9821403944739875,0.997617061801944,0.9830765726900571,0.9799557927024428,0.9851657633956908,0.9647650119608223,0.9489013202142275,0.9661525215707444,0.9976231151451873,0.9489933453324504,0.9949845830462081,0.9851641672760211,0.9976239160997897,0.9439160816814126,0.9976107049453738,0.9654469042990913,0.9799495482975155,0.9857287646213222,0.999653513257325,0.9482022999609242,0.9996291744231385,0.9976224209731311,0.9970987640744237,0.9635083066765551,0.9661710664667736,0.9999523757514505,0.9799541790872536,0.9484203018893632,0.9999063638161889,0.9857278011126581,0.9996903943314119,0.9885984415375692,0.9619593683794473,0.9966834331290756,0.9856905097212981,0.9830699807996841,0.9996749142968575,0.9966412593466383,0.9799349984322632,0.9799421108073963,0.9851946944216743,0.9799215262686822,0.9996349593156246,0.9798108690424738,0.9799239199770527,0.9998599096822477,0.9854682796211035,0.9999437687347642,0.9851702764956017,0.9835508617935748,0.9660585625775706,0.9878866189977492,0.9852538935351937,0.9489000898054769,0.9996615108610187,0.9799345929296625,0.9830759059739027,0.9970135648256603,0.9974691859494629,0.9660498742696573,0.9851777845131467,0.9850450028590179,0.9881274493864458,0.9854945840362629,0.9996318837443058,0.9489310302755856,0.9975519091561832,0.987183886328085,0.9971147398787653,0.9772693186943917,0.9856842766968144,0.9885194617795405,0.9996568046784396,0.9857435426133919,0.9489972049598475,0.9660097165073004,0.9799417628112974,0.9799485685513493,0.9798633603179204,0.9995320553753443,0.9655302571730099,0.9661087865125993,0.9885733976702302,0.9857270634929818,0.9994694344444665,0.9798441564039451,0.9968037411624675,0.9489571703170344,0.9848665969408464,0.9649167373776805,0.9857431965669292,0.9490030700510969,0.9661377173788794,0.984811995258811,0.948948944022007,0.9975532267723048,0.9799476462509208,0.9830777444661092
Buparlisib,0.9992991375594302,0.9876764444091436,0.9868810239270644,0.9874377197981764,0.9878886533272067,0.9754422251106357,0.9868083767132791,0.9962300977946765,0.9874222970396369,0.9873944236359085,0.9867895482724031,0.9999275983062567,0.9834773558996838,0.9998528978454546,0.998631509656943,0.9877606479742511,0.9997953225256796,0.9964673092534081,0.9995805196202286,0.9886441924386329,0.9997684461663724,0.9872953434723823,0.9869060466571916,0.9998375042058083,0.9752616960180446,0.9997342559392616,0.9750150895915031,0.9754145598216638,0.9849751598827449,0.9886539691342694,1.0000000000000049,0.9884109883877032,0.9802145077374947,0.9754378999475442,0.9964718396263296,0.9746955108236033,0.9874350506474708,0.996464794952757,0.9964594884327564,0.9997158995470283,0.9873194467050729,0.987346038444501,0.9866384623213129,0.975218983548376,0.9878617352119596,0.9870623724811838,0.9843364093109161,0.9873187731783587,0.9857683384450686,0.9874257454991885,0.9957397062903094,0.9853913388366705,0.9752177955639811,0.9873924192436324,0.9873298685614524,0.9754155854711726,0.9850784723836817,0.9878815278963641,0.9873279646000492,0.9682617917949267,0.9873145083553212,0.986769339632563,0.9874438780247384,0.9964570096160453,0.988387109136815,0.9746715026044999,0.9884200911630338,0.987318473597087,0.9868007499217026,0.9850084373850438,0.9873471369344304,0.9886942940816181,0.9874501993120717,0.9748193502893999,0.9886154072539151,0.9964493297324546,0.9884383624115214,0.9997842165746552,0.9810215600517803,0.9861473676084109,0.9964150245063073,0.985759343442141,0.9884081193981096,0.9864089128169076,0.9874345244743943,0.9874364793728055,0.9958770904092752,0.9874101927670944,0.9883640201372733,0.9870849768081049,0.9874179557682361,0.9886044957023454,0.9962037318673254,0.9886804531701461,0.9878699861774882,0.9930022898519647,0.9872408796640795,0.9990749158587731,0.9960114743649293,0.9752864776441056,0.9883962303118071,0.9874315607966905,0.9857695773673254,0.9865774629152193,0.9871452442899958,0.9872808086479589,0.9878830095619303,0.9877124082255332,0.9992296096970443,0.9962211303839781,0.9883790420633586,0.9753326105021611,0.9872270168600843,0.9983092540856229,0.986800304348255,0.9837825213149789,0.996433758667576,0.9997441736483258,0.988461813786972,0.9964786270272912,0.9754260793133116,0.9872471403795363,0.9874370392108958,0.9874418879346818,0.9873377895058382,0.9881725543648354,0.9870020301951204,0.9873681437208756,0.9998016883466575,0.9964613553427617,0.9879270747819469,0.9873705959926172,0.986471026921525,0.9753864499390739,0.9957126361439346,0.9858868289967087,0.9964784814512522,0.9754328140182436,0.9874048584344671,0.9874302328491362,0.9753828447626869,0.9872443962282,0.9874408128551153,0.9857715975068648
Alpelisib,0.9880194284540342,0.984651823295487,0.9969136103557372,0.9796857281362943,0.9849337320998113,0.9487962603608131,0.9968673351285263,0.9852547441403509,0.9796740108457439,0.9658957596431929,0.9968468680370401,0.9884668121421671,0.9808309139833103,0.988464303433145,0.9873455555949184,0.9848290198917633,0.9883547270121714,0.9854951026388123,0.9882102227725504,0.9996244486951306,0.9883662405645735,0.9657702934398421,0.9656333273774026,0.9883679158148794,0.9486741892187615,0.9882031082732473,0.9484902165992679,0.9487723080207195,0.9818386021824069,0.9996695311229217,0.9884109883877032,0.9999999999999988,0.9802317918503142,0.9487920345376623,0.9854991056011972,0.9480685646891776,0.9796934887397282,0.9854882662818771,0.9854986223019133,0.9883196147281517,0.9658212321764138,0.9658594995376412,0.9790194237611474,0.9486043431298848,0.9848882299224184,0.9972170809792972,0.9818863368564593,0.9973572510023193,0.9828208740113494,0.9797031230942562,0.9849249669480853,0.9645314797311939,0.9486924511976705,0.9658998194286391,0.9973624719499986,0.9487830392573137,0.9947217201856818,0.984907969996444,0.9973631753905172,0.943706830642523,0.9973490924773222,0.9652132545253936,0.9796976491072581,0.985484248688434,0.9999330787018064,0.9479909108073064,0.999909922509038,0.9973624194888467,0.9968387428403208,0.9632752828860858,0.9659354565303471,0.9996814787859445,0.9797031446856612,0.9482105727387129,0.9996397475529336,0.9854885737912533,0.999966721353311,0.9883559083329193,0.9617270262658486,0.9964230628618662,0.9854500710743003,0.9828143501808072,0.9999537365714674,0.996380849949528,0.9796822028324214,0.9796905142643829,0.98495571525096,0.9796694085403516,0.9999141143423284,0.9795591506132556,0.9796724228679611,0.999595400903045,0.9852297337274948,0.9996760919354047,0.9849147765619956,0.9833099008269212,0.9658245470170912,0.9876438367224752,0.9850117929685721,0.9486880575491363,0.9999404479128536,0.9796836229346039,0.98282105706761,0.996753127328248,0.997208370816984,0.965814437038694,0.9849222264627318,0.9847872088081169,0.9878821121025265,0.9852524497769743,0.9999111826194759,0.9487215384126703,0.9972921121950332,0.9869395136396799,0.9968549799685238,0.9770151013599183,0.985445287783003,0.988276169522208,0.9999310740897173,0.9855025323687252,0.9487857322439631,0.9657758274900607,0.9796887564863991,0.9796972950587322,0.9796114219898547,0.9998132155636302,0.9652950557073258,0.9658751110639047,0.9883302128446199,0.9854882732173136,0.9992037431076339,0.9795932234851832,0.9965441962512438,0.9487459909560854,0.984625806759446,0.9646832034056348,0.9855023015180953,0.948792269642228,0.9659020659704615,0.9845566122357798,0.9487389639458053,0.9972904337098287,0.9796951468531142,0.9828219854600282
Idelalisib,0.9796187427459501,0.993269125969462,0.9810359959019738,0.9877829964685194,0.9934362283478845,0.962671649373656,0.9809853768609141,0.9802837695360902,0.9877686520935922,0.964310661433304,0.9809541668872108,0.980256602820304,0.9888160888362922,0.9802381130262701,0.9790214188061394,0.9933179900211956,0.9801220475685499,0.9805201116799285,0.9798701354530329,0.9804817859456061,0.9801531848169989,0.9642463424688457,0.9638156657905763,0.9801633460875062,0.9624995557829152,0.9799600181585179,0.9623103183419528,0.9626473419611143,0.9899508894067646,0.9804862276317013,0.9802145077374947,0.9802317918503142,0.9999999999999952,0.9626681920130097,0.9805185325527732,0.9620968817135924,0.98778266505201,0.9805146848576646,0.9805071620864442,0.9801110810721563,0.9642230585488724,0.9642693323281659,0.9870092534654837,0.9624605110502538,0.9933477089329272,0.9812273879774366,0.9902716310215562,0.9814771012952171,0.9913038491742953,0.9877480818733043,0.9798454108621603,0.9621954381813979,0.9625688228752489,0.964311455725712,0.9814783558006288,0.9626507203929324,0.9778162248190307,0.9934218814202915,0.9814794178212296,0.9562170817381241,0.9814649582002909,0.9636346966267975,0.987787738717939,0.9805105266770222,0.980217440214459,0.961859982161838,0.9802453902148989,0.9814767895452313,0.9809679287352989,0.9618019347120182,0.9643397015524146,0.980511188187126,0.9877931239764786,0.9620637257530424,0.9804357776518039,0.9805045890148714,0.9802610667415673,0.9801984903262223,0.9609691239981412,0.9804889108350753,0.9804629734312271,0.9912965165901274,0.9802356192747727,0.9807522335655073,0.9877766919890834,0.9877821719276856,0.9798142097269674,0.9877664893525698,0.9801921309063253,0.9874546786647657,0.9877671623289432,0.9804224275982617,0.9802654312124488,0.9805140212524411,0.9934186679969352,0.9758464444010275,0.9641847954912451,0.9794235948944857,0.9800041328067086,0.9625494407269471,0.9802245916836685,0.987779744804382,0.9913040385825248,0.9807491342537966,0.9812824116162786,0.9642233947816371,0.9934255461823337,0.9932850465264427,0.9795741757161075,0.9802729602593151,0.9802264297765919,0.9625602531478337,0.9813807708297603,0.9790824002211747,0.9809543050081562,0.9833985597144435,0.9804845742573441,0.9800606954318953,0.9802839440313459,0.9805244188293699,0.9626652830781645,0.9642094030338711,0.9877803386033511,0.9877871561879129,0.9876737903264111,0.98004849092795,0.9639683362466215,0.9642889316643273,0.9801129398061844,0.9805123360727788,0.9799465907740301,0.9877161945592892,0.9806391222387082,0.9626229844858144,0.979818756845336,0.9632681164253301,0.9805286012081125,0.9626621996013117,0.9643212168900637,0.9928966204300258,0.9626111893036547,0.9814052401565875,0.9877853647096837,0.9913027153805267
Apitolisib,0.9746922943962685,0.9751718235577405,0.9491429946994052,0.9751693120813857,0.9752688097006155,0.9999905830266815,0.9490959286060576,0.980455955330119,0.9751489176897962,0.9815979170104256,0.9490538895422256,0.9754687108833716,0.9715968697461441,0.9754347951080902,0.974546832819878,0.9751720412421623,0.9753517612161953,0.9806936726767636,0.9752088005537568,0.9490594621745855,0.9753620054313659,0.9816092238868775,0.9810973628950199,0.9753757464762456,0.9997040599075494,0.9752127718394646,0.9994493398170103,0.9999677678237363,0.9721612433833288,0.9490043198865334,0.9754378999475442,0.9487920345376623,0.9626681920130097,0.9999999999999994,0.9806931618540378,0.9995147569933053,0.9751587325374883,0.9806888306204087,0.9806730132262784,0.975323528313638,0.9815186785083673,0.9815620151417328,0.974161716140329,0.9997781811600132,0.9751254812136769,0.9493666664090624,0.971329902308243,0.9495696320738061,0.9731790959068574,0.9751148493303881,0.9800082618592343,0.9812711313118118,0.9996906667618132,0.9815991661369602,0.9495707894525557,0.9999646926484315,0.948900832631548,0.9752760657083912,0.9495721775557722,0.9876058639634469,0.9495572733110229,0.9809736906813268,0.975170431401817,0.9806769917016068,0.9487300011782217,0.9992425861532106,0.9487888785621923,0.9495689016450134,0.9490745463349032,0.980035353562588,0.9816082939474389,0.9490546699475466,0.9751745645439789,0.9988082540031604,0.9489222848903126,0.9806654491296003,0.9488131786061951,0.9752442886723791,0.9682955278344113,0.9485527533315729,0.980656346910901,0.9731718714434319,0.9487870383899675,0.9486553188445975,0.9751553921215111,0.97516374684329,0.9798355883341379,0.9751569034680059,0.9487315581742043,0.974756453353737,0.975154575991534,0.9490265665656737,0.9804611177897105,0.9490621983711661,0.9752451390339477,0.9629788184185099,0.9814320416436375,0.9746639370732014,0.9801397415580663,0.9998624776759331,0.9487711403642051,0.9751638821679046,0.9731788778372581,0.9488049172057434,0.9493213344699637,0.9815353263749614,0.9752726405597381,0.9751383170395657,0.9747754112257252,0.9804494276911909,0.9487972702158624,0.999837403162481,0.9494285045210101,0.9741046371276869,0.9490016767866817,0.9684610613122739,0.9806438262720167,0.9752429336069233,0.9488450136051005,0.9807008801635129,0.9999645444806143,0.98152178133327,0.975165955534321,0.9751748088907791,0.9750221395366084,0.94844491496756,0.9816233272904776,0.9815794006444393,0.9753261411156557,0.9806911554492174,0.9478260300793503,0.9751271838083372,0.9487990447972949,0.9999605576945402,0.9802189891595344,0.9801063413812783,0.9807015645184344,0.9999678587946524,0.9816102284951079,0.9747279833981947,0.9999276876401254,0.9494941553753578,0.9751689755379769,0.97317903593014
GSK-1059615,0.995861315760898,0.9903072392122019,0.9844590467213346,0.9885615845399205,0.9904582501311823,0.9806965455011674,0.9843931899231534,0.9997324960490097,0.9885395256389718,0.9903069467948357,0.9843841247923671,0.9965332664232864,0.9858335640177314,0.9965183420528215,0.9954083685425867,0.9903444083727775,0.9964018711484164,0.9999695853045842,0.9960697129806158,0.9857282656155898,0.9964317318834093,0.990204133163219,0.9898464977002246,0.9964490770384057,0.9804832086948455,0.9962422790677158,0.9802897566722422,0.9806694656776047,0.9872846557305062,0.9857385658354636,0.9964718396263296,0.9854991056011972,0.9805185325527732,0.9806931618540378,1.0000000000000013,0.98008230501557,0.9885586474527963,0.9999660531389563,0.9999575879146876,0.9963872587004353,0.9902312926173041,0.9902613994492161,0.9878486343713742,0.9804783384636963,0.9903906779530266,0.984636714125293,0.9866894907625687,0.9849043779697159,0.9883309111801217,0.9885257290525226,0.9992886217790402,0.9890793591884428,0.9805837224909949,0.990305360778229,0.9849077819047012,0.9806742550347294,0.9827590539389311,0.9904543925278226,0.9849067492177637,0.9726321026018623,0.9848907048538711,0.9895749122912392,0.9885666956233506,0.999954352351612,0.9854708619238357,0.979814476385472,0.9855031755299513,0.9849032115904611,0.9844034206492948,0.9881051734786834,0.990333608980032,0.9857809172160262,0.988574853957549,0.9801087560134334,0.9857027401455958,0.9999557623993153,0.9855245763321512,0.9963847793703658,0.9844689783743644,0.983660072194022,0.999918294875167,0.9883210718782341,0.9854988421439206,0.9839716653134418,0.9885511509648499,0.9885606196233263,0.9992445517703562,0.9885283497377154,0.9854535196031997,0.9882353138803474,0.9885382501966199,0.985704703466462,0.9997075110472645,0.985772324959151,0.9904377372677732,0.9900073879116117,0.9901599055291761,0.9957341102641545,0.999488670809755,0.9805606172001691,0.9854945818187849,0.9885553323688121,0.9883306464703906,0.9841731373622654,0.9847188672405519,0.9902178143837297,0.9904564161936517,0.9902888167693669,0.9958433459789959,0.9997260417645673,0.9854765000164156,0.9805754111747137,0.9847829281631904,0.9947326976330163,0.9843815916604514,0.985739324044727,0.999924292367365,0.9963324022024707,0.9855398964850108,0.9999810679653214,0.9806742892658387,0.9901741135538765,0.9885613429783567,0.9885660597424583,0.9884325907468693,0.9852208046040866,0.9899067183188461,0.9902918336188493,0.9963952566263826,0.9999602091834702,0.9848051176102307,0.9884939279603019,0.9840550084403861,0.980647619208406,0.9992942646001511,0.9886923899162602,0.9999800106310881,0.9806838222557978,0.9903204216240075,0.989970940334917,0.9806320284875855,0.9848315017728394,0.9885635899414265,0.9883310740107735
Omipalisib,0.9739484563737626,0.9746130484152076,0.9485282725533544,0.9745922603120445,0.9747101634326307,0.999520729739466,0.9484811005493585,0.9798446813752533,0.9745717355949794,0.9810297880844904,0.9484390987140268,0.9747267938186096,0.9710362905305774,0.9746930639548458,0.9738033119485958,0.9746132637834449,0.974609629529389,0.9800828405870186,0.9744658398315594,0.948335099987142,0.9746197613602158,0.9810411142663293,0.9805284506063866,0.9746341189465899,0.9992341470358936,0.9744708295255101,0.9989791992105684,0.9994944695608035,0.9716021517956565,0.9482786476648408,0.9746955108236033,0.9480685646891776,0.9620968817135924,0.9995147569933053,0.98008230501557,1.0000000000000004,0.974581420693902,0.9800778576506449,0.9800619284376471,0.9745814376247837,0.9809505792130918,0.9809939102579245,0.9735833180302993,0.9993063536818784,0.9745657677473272,0.9487513766443769,0.9707697226300999,0.9489545777899603,0.9726217237132768,0.9745377223931174,0.9793961181890655,0.9807002817090276,0.999220704789794,0.9810310310720208,0.9489558457066343,0.9994951955289182,0.9481704800142451,0.9747175972841164,0.9489571881884076,0.987118270895412,0.9489424458088123,0.9804047903112559,0.9745933402059526,0.9800662106315213,0.9480067260650767,0.9987713578877727,0.9480664970521152,0.9489527687566158,0.9484594472477643,0.979464147783935,0.9810402173226158,0.948330020304091,0.9745975657520936,0.9983374871440831,0.9481969366659465,0.9800546054371958,0.9480895409014152,0.9745013992305254,0.967710789159035,0.9479362824459583,0.9800455675383247,0.972614635854141,0.9480639586344302,0.9480389211065239,0.9745783521113418,0.9745875945115259,0.9792232664729988,0.9745798385052986,0.9480081654248789,0.9741788274840176,0.9745770726373421,0.9483011975744373,0.9798496082442193,0.9483369313321239,0.9746865390105424,0.9622220032269057,0.9808637934728203,0.9739202942078506,0.9795407443992457,0.9993930932218794,0.9480479223531229,0.9745868436814447,0.9726214024048428,0.9481898167866658,0.948705981695231,0.9809671546795846,0.9747140600344372,0.9745963855421704,0.974031891468878,0.9798379757499551,0.9480741000439333,0.999366687830736,0.9488133225760974,0.9733600398151381,0.9483858244099933,0.9678893655887584,0.9800329730132495,0.9745013056217109,0.9481216263630583,0.9800897932444438,0.9994948413541924,0.9809536122625955,0.9745888890334887,0.9745977375995803,0.9744445253326477,0.9477222258543754,0.9810549921453997,0.9810113442201941,0.9745843230798366,0.9800802415705956,0.9471004008407921,0.9745495893243717,0.9481830667075928,0.9994902357899529,0.979606954177629,0.9795333167199269,0.9800906971660728,0.9994982675872616,0.9810422449552748,0.9741685845010357,0.9994560976576795,0.9488791058428709,0.9745926309155064,0.9726217198540249
GSK-2636771,0.9868623531171348,0.9943165795156316,0.9815502305433682,0.999985302544425,0.9945020208976718,0.9751628632272316,0.9814962048204389,0.9883186910485866,0.9999647203689046,0.975359849650938,0.9814639235819126,0.9874761774736588,0.9898564532025524,0.9874601944773094,0.986241311416738,0.9943793151340913,0.9873370363666881,0.988556493278917,0.9870710235712523,0.9799431924454299,0.9873736135313683,0.9752962804303115,0.9748084594339622,0.9873895933410928,0.9749826809494375,0.9872362259799984,0.9747837147397715,0.9751324823921597,0.9913857097265646,0.9799448753879282,0.9874350506474708,0.9796934887397282,0.98778266505201,0.9751587325374883,0.9885586474527963,0.974581420693902,1.0000000000000007,0.9885511346212004,0.9885541509318481,0.9873338099602996,0.9752760701153317,0.975315623395522,0.9992073735396918,0.9749338928504189,0.9944355316312516,0.9817243692467386,0.9912905020874979,0.9819899568184757,0.992366949911038,0.9999505774626567,0.9878367903781556,0.9731676217984109,0.9750635114911923,0.9753627954155001,0.9819834995623349,0.9751403320922042,0.9771536777300992,0.9944909699326818,0.9819844348267992,0.9676607932960426,0.9819773690991106,0.9748277825248448,0.9999881982566083,0.9885467738427064,0.9796777068325482,0.9745012648469618,0.9797104262489733,0.9819819420463118,0.9814828008287385,0.9728918999310128,0.9753892140609992,0.9799765910007523,0.9999770135806084,0.9746533427061167,0.9798953056456199,0.9885413382456434,0.9797210037542501,0.9873109819870244,0.9707990721449221,0.9810152203063097,0.988499878003522,0.99235978881028,0.979696730729984,0.9811978798373175,0.9999737152022203,0.999979060635675,0.9878543427005172,0.9999570081113239,0.9796569664158995,0.9996060904068917,0.9999577179806172,0.9798968565513461,0.9883024559251107,0.9799724379592928,0.994482545782274,0.982033839739101,0.975233032679205,0.9865327198881689,0.9880525877024685,0.9750339930070202,0.9796860673434984,0.9999720956601457,0.9923676501579941,0.9812182883004847,0.9817912278285372,0.9752713954819753,0.9944969177561502,0.9943497278932995,0.9867795401685928,0.9883120903240463,0.9796846157689872,0.9750486272100021,0.9818848622291289,0.9863725697045376,0.9814560349119426,0.9889766646705684,0.9885148696479924,0.9872746401296434,0.9797497002185092,0.9885648636937959,0.9751458877431394,0.9752624247237786,0.9999813588936891,0.9999875963248286,0.9998783545841435,0.9795186642053845,0.9750812433170659,0.9753356095709786,0.987333034468783,0.9885487656411657,0.9793807935854678,0.9999105785824429,0.9811468643656607,0.9751130267184622,0.9878423335112624,0.9742810360501731,0.9885653904755071,0.9751524202820878,0.9753722811565416,0.9939373386981787,0.9751097187587469,0.9819176601813805,0.9999852044246443,0.9923677589726745
