,Entinostat,Mocetinostat,Romidepsin,Tacedinaline,Tucidinostat,Domatinostat,Pracinostat,Quisinostat,Vorinostat,AR-42,Belinostat,Citarinostat,Fimepinostat,Ricolinostat,Panobinostat,Givinostat,Tasquinimod,Nexturastat A,ACY738,Tubastatin A,Trichostatin-A,PCI-34051,ACY775,Selisistat,SRT2104,AZD-6482,AZD-8186,Copanlisib,Dactolisib,BGT-226,Buparlisib,Alpelisib,Idelalisib,Apitolisib,GSK-1059615,Omipalisib,GSK-2636771,PF-04691502,TG-100-115,Pilaralisib,Voxtalisib,AZD-8055,Onatasertib,Everolimus,GDC-0349,Rapamycin,Temsirolimus,AZD-5438,SNS-032,Seliciclib,HMN-214,Alvocidib,Ribociclib,Rigosertib,Riviciclib,Palbociclib,PHA-793887,Milciclib,R-547,RGB-286638,Dinaciclib,Zotiraciclib,Cerdulatinib,Fostamatinib (Free Base),Fostamatinib,TAK-659,Abemaciclib,Brigatinib,Crizotinib,Dabrafenib,Dasatinib,Nintedanib,Sunitinib,Staurosporine,Tofacitinib,Decernotinib,Baricitinib,Binimetinib,Selumetinib,Ravoxertinib,Trametinib,Ulixertinib,AMG-900,MK-5108,MLN-8054,SNS-314,(+)-JQ-1,Bromosporine,Molibresib,Apabetalone,Geldanamycin,Tanespimycin,Paclitaxel,CHM-1,Nocodazole,Colchicine,GSK2879552,Iadademstat,Tranylcypromine,Pinometostat,Tazemetostat,Pemrametostat,Lirametostat,Onametostat,5-Azacytidine,Decitabine,5-Fluoro-2'-deoxycytidine,Gemcitabine,Methotrexate,Actinomycin D,5-Fluorouracil,Pemetrexed,Cisplatin,Carboplatin,Oxaliplatin,Ixazomib,MG-132,Carfilzomib,Bortezomib,PJ34,Olaparib,Talazoparib,Rucaparib,Niraparib,Veliparib,Thalidomide,VHL ligand 1,Nutlin-3,Serdemetan,VH298,Iberdomide,Lenalidomide,Pomalidomide,Doxorubicin,Cyclophosphamide,Vincristine,Prednisone,CHDI00465983,CHDI00390576,TMP195,TMP269,NFAT activation inhibitor III,Cyclosporin A,LMK235
Idelalisib,0.9796186104739689,0.9932690974438901,0.9810358848709835,0.9877828702764082,0.9934361687486758,0.9626715016066895,0.9809853999252099,0.980283728139283,0.9877686412670499,0.9643104470773883,0.9809540772124795,0.9802564530071337,0.9888160758057449,0.9802379423263464,0.9790212725769535,0.993317937238907,0.9801220452266446,0.9805201320843854,0.9798700432318131,0.9804817460301808,0.9801531040826483,0.9642464940498487,0.9638154055333974,0.9801632859764189,0.9624995472836703,0.9799599429762631,0.962310241886522,0.9626473712386299,0.9899508314120882,0.9804861934427327,0.9802143214181714,0.9802317217160595,1.0000000000000044,0.9626680550138986,0.9805185822570334,0.9620969955952119,0.9877826354556748,0.9805146018983071,0.9805071674577897,0.9801109727925743,0.964222851063951,0.9642692677709893,0.98700912176444,0.9624605625704503,0.9933477281039652,0.9812272096127885,0.9902715269641222,0.981477028114983,0.9913037746997345,0.9877480427234133,0.9798453094651265,0.9621954482611957,0.9625689353691902,0.9643114847310197,0.9814782834137487,0.9626508499106271,0.9778163034524456,0.9934218438936373,0.9814794171327584,0.9562172185889517,0.9814649622046957,0.9636346276478757,0.9877877168679382,0.9805104873554251,0.9802174355617769,0.9618598297251962,0.980245303136872,0.9814766444986845,0.9809677176745975,0.961801947972484,0.964339993560959,0.9805112615964084,0.9877931045419939,0.9620635233884153,0.9804356809648999,0.9805045080611486,0.980260984633383,0.9801982698439052,0.9609690978132708,0.9804888543042721,0.9804629680932764,0.9912965293470639,0.9802354887332588,0.9807521791189402,0.9877767490445856,0.9877821640486651,0.9798141163361296,0.9877664265920147,0.9801919315257351,0.987454614160802,0.9877671341885141,0.9804223415320144,0.9802654491581965,0.980514172842654,0.9934187074843402,0.9758462173111766,0.9641847042902779,0.9794235159019533,0.9800042211455533,0.9625493225522807,0.9802245546235083,0.9877796112693134,0.9913040396425346,0.9807491293325098,0.9812821704199879,0.9642234477217276,0.993425500422596,0.9932849857588321,0.9795740530660884,0.980273001632503,0.9802263922431823,0.962560213150193,0.9813806385287784,0.979082256772054,0.9809540524851263,0.9833984770866004,0.9804844919832247,0.9800605366152415,0.9802837627782958,0.980524382953543,0.9626651959194787,0.9642096122171357,0.9877803907904344,0.9877871844396641,0.9876737850986053,0.9800484071630684,0.9639683424788478,0.9642887896761312,0.9801128729515968,0.9805123359783748,0.9799464983104196,0.9877162119015069,0.98063911263608,0.9626229092262982,0.9798187791245088,0.9632682769684197,0.9805285022355109,0.9626620900741382,0.9643211339883423,0.9928965754942187,0.9626111424294274,0.981405086037147,0.9877853649079823,0.9913026526124543
Apitolisib,0.9746921880998369,0.9751718624926241,0.9491429052637007,0.975169406185677,0.9752687204125792,0.9999905861657383,0.949095995031761,0.9804559880083943,0.9751490329106152,0.9815980756818135,0.9490538893604492,0.9754687922617318,0.9715969161301414,0.9754348261510479,0.9745467962257552,0.9751720122358702,0.97535183143538,0.9806936981767842,0.9752088336336688,0.949059371276428,0.975362052215925,0.9816092252458787,0.9810974588354647,0.9753757293634919,0.9997040646446951,0.9752127829438638,0.9994493285059236,0.9999677683626946,0.9721611699100577,0.9490045037074566,0.9754379147962415,0.9487921635269662,0.9626680550138986,1.000000000000005,0.9806932350897145,0.99951476312184,0.9751588259361514,0.980688869791579,0.9806730672868194,0.9753235884386843,0.9815187116204956,0.9815620667619348,0.9741617637004829,0.9997781663371063,0.975125398953465,0.949366493725657,0.9713298896054517,0.9495698359466676,0.9731791180356456,0.9751148957578774,0.9800083540073374,0.981271234737825,0.9996906719467613,0.9815993002070152,0.9495707399121307,0.9999646992825305,0.9489009058801862,0.9752760989580969,0.9495720974908205,0.9876059425646163,0.9495573198381083,0.9809738095969678,0.9751704652783196,0.9806771301240349,0.9487301002724119,0.9992426165591635,0.948788830779922,0.949568810350544,0.9490744280747151,0.980035580555121,0.9816084157118313,0.9490548687797528,0.9751746081570808,0.9988082647046764,0.94892222857572,0.9806655345153024,0.94881323809081,0.9752442117556028,0.9682955579687318,0.9485529302588226,0.980656426419336,0.9731718168384744,0.9487868776747475,0.9486554393898107,0.9751555381304996,0.9751639403657347,0.9798355764748464,0.9751570045224283,0.9487313845003434,0.9747565398784471,0.9751546206388243,0.9490262876334699,0.9804611370924301,0.9490621712078352,0.975245175658235,0.962978750900673,0.9814320576931881,0.9746639686150335,0.980139832139293,0.9998624904905562,0.94877126644353,0.9751638451103246,0.973178813555972,0.948804872701244,0.9493211888896609,0.9815354480574694,0.9752725874765265,0.9751384983418698,0.9747754303183853,0.9804494665929975,0.9487973331723286,0.9998374181981395,0.9494285584963301,0.9741046812358781,0.94900164399652,0.9684611873623492,0.9806439655608774,0.9752428549902529,0.9488448782160698,0.9807009231952964,0.9999645491963888,0.9815220363220443,0.9751660837551256,0.9751748679573305,0.9750222656298659,0.9484451216492822,0.9816234456465994,0.9815794938732691,0.975326206213902,0.9806911938543196,0.9478261070977402,0.9751273379965064,0.9487991467067796,0.9999605609253301,0.9802190830390837,0.9801065485599184,0.9807015863353521,0.9999678582163983,0.9816102388871523,0.9747280448338792,0.9999276976584289,0.9494939138856378,0.9751690509382308,0.9731790049275043
GSK-1059615,0.9958612729394769,0.9903073068341234,0.9844591442327744,0.9885614786289956,0.9904584397804999,0.9806965858766956,0.9843934093889,0.9997324836807816,0.9885395651442792,0.9903067635926988,0.9843842960045736,0.9965332559356582,0.9858336906110509,0.996518321936471,0.9954082885045611,0.9903445409824967,0.996401813244774,0.9999695878268581,0.996069687169009,0.9857283910822447,0.9964317682757565,0.9902040997671744,0.9898463928185721,0.9964490592193164,0.9804832581697283,0.9962422599040607,0.980289726251942,0.9806696408977355,0.9872847978257584,0.9857388150363815,0.9964718542059401,0.9854993459292812,0.9805185822570334,0.9806932350897145,1.0000000000000002,0.9800823928312992,0.9885586666105804,0.9999660550035585,0.9999575994958807,0.9963872867435909,0.9902311308939712,0.9902612872148848,0.987848602245102,0.9804784309702949,0.9903907362106936,0.9846367963007635,0.9866895925902497,0.9849046605566241,0.9883309845282793,0.9885256821965437,0.9992886483698802,0.9890793031626522,0.9805838254404192,0.9903052616904074,0.9849079477805415,0.9806744076296061,0.9827592691298318,0.9904544978484834,0.9849068903046292,0.9726322630661253,0.9848909515295832,0.9895749310582508,0.9885666468040628,0.9999543497128623,0.9854710745203221,0.979814495865806,0.9855033057659586,0.9849033561282676,0.984403573495302,0.9881051940441034,0.9903336527515902,0.9857811487971977,0.9885748629026611,0.9801087051945674,0.9857028949532921,0.9999557698205133,0.9855248317221187,0.9963847653474448,0.9844689441108527,0.9836603468846362,0.9999182991815763,0.9883211749329361,0.9854990040816586,0.9839719031260408,0.9885511947825535,0.9885606103398015,0.9992445461776555,0.9885283175352985,0.9854537199214861,0.9882353313076954,0.9885382544819432,0.9857047512642033,0.9997074898891055,0.9857724630644867,0.9904378359076936,0.9900073742573139,0.9901599081177084,0.9957340960437541,0.9994886693830733,0.9805605455064175,0.9854948065611068,0.9885552849123193,0.9883306970156788,0.9841733332650835,0.9847189575369442,0.9902176844306099,0.9904565351357499,0.9902890263523193,0.995843385946108,0.9997260340020702,0.9854767151685396,0.9805755334278963,0.9847831716945171,0.9947327305357815,0.984381724677848,0.985739377822045,0.9999242960709913,0.9963323475312077,0.9855400434268125,0.9999810672921722,0.980674375699558,0.9901741640507199,0.9885613464210701,0.9885660583323337,0.9884326300579143,0.9852210265026112,0.9899066461812253,0.9902917072871013,0.9963953180630656,0.9999602138536129,0.9848053801787701,0.9884939215154452,0.9840552307614463,0.9806477266728605,0.9992942601353384,0.988692421323102,0.9999800076402512,0.9806838830979886,0.9903203397364502,0.9899710493896702,0.9806320952702526,0.9848315721606797,0.988563586331746,0.9883312134521309
Omipalisib,0.9739484360129691,0.9746132893324996,0.9485283134496348,0.9745924021231908,0.974710274700203,0.9995207159507955,0.948481298555784,0.9798447639408734,0.9745718962800838,0.9810299308308706,0.9484392095430227,0.9747269424596998,0.9710364627101926,0.9746931600106123,0.9738033191364072,0.9746134485357729,0.9746097846872424,0.9800828905479075,0.9744659645156367,0.9483351647348193,0.9746198728599226,0.9810410560437387,0.9805284808753726,0.9746341798892348,0.9992341244852291,0.9744708733172018,0.9989791687427528,0.9994944743055534,0.9716022443275287,0.948278974144262,0.9746955881377434,0.9480688577134083,0.9620969955952119,0.99951476312184,0.9800823928312992,1.000000000000005,0.974581562470632,0.9800779036882041,0.9800620185814909,0.9745815659342483,0.9809505576829213,0.9809938995164988,0.9735834415627128,0.9993063421759918,0.9745658829262572,0.9487513395333359,0.9707698949548973,0.9489549445866384,0.9726219452497716,0.9745378528197645,0.9793962411610181,0.9807003132231086,0.9992206919185755,0.9810311487297916,0.9489559483737119,0.9994951989578467,0.9481706635343075,0.9747178060722803,0.9489572440415897,0.9871183615659271,0.9489426474705124,0.9804048002517352,0.9745934210462907,0.9800663811955073,0.9480070001944892,0.9987713451100968,0.9480665871065698,0.9489527982648556,0.9484594549052177,0.9794643217022271,0.9810402828607343,0.9483303720548032,0.9745976766303805,0.9983374569389645,0.9481970273818953,0.9800547265913457,0.9480897537447593,0.9745014422693751,0.9677107209791025,0.9479365824641176,0.9800456826657057,0.972614749183964,0.9480639322487238,0.9480391874360511,0.9745785593952344,0.9745878435506279,0.9792233201959465,0.9745800053405752,0.9480081387767497,0.9741789454800601,0.9745771762835858,0.9483010829364039,0.9798496728471332,0.9483370533649913,0.974686787558078,0.9622219814785051,0.9808637821376248,0.9739203515549781,0.9795408780109923,0.9993931213638435,0.9480482224616276,0.974586871957165,0.9726215165249357,0.948189878102057,0.948705966848551,0.9809672152823421,0.9747142119296984,0.9745967579672643,0.974032028125117,0.9798380558687867,0.9480743111866232,0.9993666746328548,0.9488135103410429,0.9733601645048957,0.9483859027737349,0.9678895168843925,0.9800331316544455,0.9745012984266155,0.9481216339060378,0.9800898898809867,0.9994948337852109,0.9809538238055222,0.9745890673350629,0.9745978522851172,0.9744447054658115,0.9477225669813899,0.9810550295612579,0.9810113706105595,0.9745844438712533,0.980080315254446,0.9471006492640723,0.9745498086286671,0.9481833476786007,0.9994902250005945,0.9796070631289658,0.979533461356968,0.9800907724799678,0.9994982735075016,0.9810422252156509,0.9741688086897708,0.9994560937917948,0.948879015439628,0.974592762573342,0.9726218660812268
GSK-2636771,0.9868623246733043,0.9943165499596823,0.9815502467544959,0.999985304698562,0.9945020080383344,0.9751628833989321,0.9814963890654651,0.988318640940533,0.9999647165507117,0.9753596914001909,0.981464008974209,0.9874762490898493,0.9898565223985134,0.987460226923055,0.9862413651957388,0.9943792066657976,0.98733714022964,0.9885565862620038,0.9870711134426824,0.9799432096224201,0.9873737348154633,0.9752964484177447,0.974808328831399,0.9873897097014734,0.9749827598975235,0.9872363458516586,0.9747837664548514,0.9751325921449433,0.9913857176518931,0.9799450639578284,0.9874350040703226,0.9796934538620005,0.9877826354556748,0.9751588259361514,0.9885586666105804,0.974581562470632,1.0000000000000007,0.9885511663071717,0.9885542468802214,0.9873338783979984,0.9752760360280677,0.9753156037654763,0.9992074083232052,0.9749340126895282,0.9944355537172429,0.9817243573021444,0.9912905292358897,0.9819901377079268,0.9923669413190206,0.9999505759087508,0.9878368516798186,0.9731677496018583,0.9750636479454918,0.9753628458023564,0.9819835096706444,0.9751405221082426,0.97715381805606,0.9944910111894277,0.9819844851485972,0.9676609684557016,0.9819774633528409,0.9748278894379581,0.999988199581728,0.988546835422106,0.9796777179584284,0.9745011923993033,0.9797104479937851,0.9819818931049514,0.9814826941959703,0.9728920352661035,0.975389415862411,0.9799767182165688,0.9999770172592273,0.9746533064285324,0.9798953972508836,0.9885414056452432,0.9797210683641916,0.9873109807491476,0.970799059726533,0.9810153764440871,0.9884999060834778,0.9923597644902175,0.9796966296929845,0.981198033588017,0.9999737167826726,0.999979059283519,0.987854410498521,0.9999570091025454,0.9796569211653395,0.9996061018105467,0.9999577160162062,0.9798968350500784,0.9883025812964643,0.9799725598411467,0.9944825711841697,0.9820337870070749,0.9752330858843234,0.9865327131585658,0.9880526961946967,0.975034033219109,0.9796861127592923,0.9999720959944927,0.9923676603697826,0.9812183685029549,0.9817911538054542,0.9752714177024938,0.994496936604838,0.9943498074694804,0.9867795828706272,0.9883121698461658,0.9796846991293614,0.9750487137679844,0.9818848797463936,0.9863726221054643,0.9814560417540482,0.9889767159662155,0.9885149238355744,0.9872746348876122,0.9797496799881072,0.9885649087235262,0.9751459290265002,0.9752626350520235,0.9999813643621942,0.9999876001111107,0.9998783504656027,0.9795187217306743,0.9750812828818765,0.9753355174347418,0.9873330947832523,0.9885488074726703,0.9793808971711362,0.9999105872988884,0.9811470200823431,0.9751131156870358,0.9878424900588172,0.9742812039280943,0.9885653185072908,0.9751525065194329,0.975372135540462,0.9939373312672348,0.9751097112111987,0.9819176581504471,0.9999852048999659,0.992367723413567
PF-04691502,0.9958546894856304,0.9903036621320814,0.9845988017817908,0.9885537645016649,0.9904542338901531,0.9806920974779723,0.9845323984384255,0.9997522797047257,0.9885317819157762,0.990300783089108,0.9845233642419808,0.9965263681669982,0.98584481003805,0.9965119050053136,0.9954021574084995,0.99034029974206,0.9963952963575099,0.9999897032925712,0.9960621718340106,0.9857195274863119,0.9964241721846845,0.9901983056152446,0.989840681262429,0.9964428642529011,0.9804839450084234,0.9962293428870573,0.980290378401698,0.9806703479025236,0.9872962471557275,0.9857295659630885,0.9964647930612632,0.9854883103687282,0.9805146018983071,0.980688869791579,0.9999660550035585,0.9800779036882041,0.9885511663071717,0.9999999999999993,0.9999495081262949,0.9963799037697483,0.9902249198468879,0.9902552063158465,0.9878410405432513,0.9804791197185588,0.990386871838521,0.9846302644832815,0.9866855448673796,0.9848981694684527,0.9883267041525022,0.988517914142458,0.9992806373115222,0.9890735444510007,0.9805793540988942,0.9902992785399426,0.9849019281738338,0.9806700815173238,0.982750484741402,0.9904660953420755,0.9849002640057679,0.9726297571806309,0.9848843134454401,0.9895634385193474,0.9885590030126857,0.9999767143776509,0.9854605622997356,0.979810063224832,0.9854921991306864,0.9848969922564227,0.984542591054285,0.9880996679561144,0.9903275856229575,0.9857722055415078,0.9885671485690776,0.980104384189699,0.9856945703474727,0.9999514895237261,0.9855135117714056,0.9963778240833956,0.9844624331663517,0.9836537546322865,0.9999385884564115,0.9883168206821541,0.9854877986963686,0.9839653841637104,0.9885438506967422,0.9885534833860667,0.999234849083217,0.9885210868492992,0.9854432106590317,0.9882275841683013,0.988531301840571,0.9856957141459062,0.9996987750160877,0.9857635672485424,0.9904337205555038,0.9900005130006113,0.9901538770549649,0.9957266902235608,0.9994814150087811,0.9805560607667384,0.9854835236051758,0.9885477029735047,0.9883263748149674,0.9843123824207936,0.9847125050050055,0.9902119542354169,0.9904483219679043,0.9902853113745984,0.9958358185980734,0.9997186177086022,0.9854657219710008,0.9805763067353632,0.9847766918873497,0.9947251593776482,0.9845207249832709,0.9857355675302695,0.999914638585427,0.9963257924893933,0.9855288591894759,0.9999716142519199,0.9806750018506791,0.990168453278066,0.9885536933085146,0.9885588959204791,0.9884249871077426,0.985209968121951,0.9899009919047747,0.9902858301061612,0.9963828155201697,0.9999824968362792,0.9847961228605528,0.988486410494083,0.9840493445061236,0.9806433797429398,0.9992856932626984,0.988669737785896,0.9999772384142905,0.9806793423209973,0.9903147389927786,0.9899668037882432,0.9806277256043298,0.9848249482777803,0.9885564482022137,0.9883229327791241
TG-100-115,0.9958490693800516,0.9902963219123329,0.9844569110919544,0.9885558524584258,0.9904432960953872,0.9806762910370337,0.9843913836974111,0.9997140137992206,0.9885350047633057,0.9902900244287484,0.9843822508703521,0.9965210564170973,0.9858186514862453,0.9965062447083459,0.9953958789874272,0.9903342114718937,0.9963896106411395,0.9999562338328035,0.9960567213264981,0.9857278564837871,0.99641888311409,0.9901859167998508,0.9898296140991678,0.9964405936395463,0.9804628710043602,0.9962239538210873,0.980269287859411,0.980649278957159,0.987269060056468,0.9857376235135105,0.9964594910195603,0.9854986800002037,0.9805071674577897,0.9806730672868194,0.9999575994958807,0.9800620185814909,0.9885542468802214,0.9999495081262949,1.0,0.9963745458523988,0.9902128544690753,0.9902430012938234,0.9878440731397183,0.9804580396134998,0.9903797563020469,0.9846345662109474,0.9866792736776989,0.9849027243381383,0.9883207781067402,0.9885171447444291,0.9992719834476488,0.9890609774942565,0.9805635742779569,0.9902874661506287,0.9849026691975602,0.9806542578928231,0.9827564814285881,0.9904398113139059,0.9849046029061618,0.9726112080013397,0.9848887104346757,0.9895509641924702,0.9885609636045833,0.9999422332385325,0.98547048572935,0.9797942513344636,0.9855025528317748,0.9849014481758437,0.9843980849502231,0.9880871094148648,0.9903154868670455,0.985780241664092,0.9885653738993003,0.9800884354211238,0.985702317845151,0.9999378030922784,0.9855239149230611,0.9963726998348433,0.9844493060875616,0.9836582173415173,0.9999010624269111,0.9883108832951396,0.9854979207144909,0.9839665926767364,0.9885415283738958,0.9885521750772672,0.9992272092028114,0.9885238897981573,0.9854552611600813,0.9882256766516058,0.9885288618085053,0.9857038844804631,0.9996898091205126,0.9857715935643636,0.9904269071493815,0.989994208676356,0.9901417516003821,0.9957212965996923,0.9994720875821664,0.9805402668294256,0.9854939817961044,0.9885497307603218,0.9883203233420544,0.9841678630117541,0.9847170703729807,0.9901997941534738,0.990446320750253,0.990273448360278,0.9958305174778374,0.9997092611660104,0.9854761299319438,0.9805552906194642,0.9847809192305931,0.9947196848371267,0.9843795029236201,0.9857277986032509,0.9999071869013337,0.9963200813787576,0.9855390984489768,0.9999631030783669,0.9806540007228577,0.990155997367292,0.9885517208450875,0.9885605197671716,0.9884229937891333,0.9852181414655679,0.9898901003080894,0.990275395801313,0.9963775047251369,0.9999484879756885,0.9848041135750002,0.9884882707981824,0.9840500905957584,0.9806275258501184,0.999280831430977,0.9886571704924291,0.9999631471748993,0.9806635183648595,0.9903022738323979,0.9899562562528077,0.9806118735919854,0.9848295207299113,0.9885579254264598,0.9883209265329987
Pilaralisib,0.9991235655034679,0.9875692293923783,0.9868017931019247,0.9873350766197787,0.9877840602916715,0.9753284921756392,0.9867304485483175,0.996145275379866,0.9873193046984281,0.9872900413461774,0.9867103853628115,0.9997526966333653,0.9843998752097984,0.9997500919730046,0.9987751353677031,0.9876560956457648,0.999624693337946,0.9963830809301855,0.9996505195001953,0.9885527663361121,0.9998407945066522,0.9871917474724763,0.9868014663727737,0.9996648350979063,0.975147704364563,0.9995609368619744,0.9749011404114353,0.975300208126706,0.9858967702353233,0.9885645721214285,0.9997158993483376,0.9883196800077643,0.9801109727925743,0.9753235884386843,0.9963872867435909,0.9745815659342483,0.9873338783979984,0.9963799037697483,0.9963745458523988,1.000000000000002,0.9872145562123592,0.9872417148082983,0.986536432628679,0.9751046527676078,0.9877537981473369,0.9869834232094139,0.9852600224668703,0.9872397432472214,0.9866912719936358,0.9873232044777897,0.9956551699270368,0.9852868247522535,0.975107919034022,0.9872880562965427,0.9872518612376576,0.9753028710374886,0.9849882167672637,0.9877772131001152,0.9872499433697443,0.9681481964390541,0.9872358039232271,0.9866653056713873,0.9873409128671697,0.9963721494110785,0.988296375613552,0.974557694296273,0.9883310388979437,0.987240043852806,0.9867212734414343,0.9849045029589134,0.9872424098800072,0.9886064584711711,0.9873472879027645,0.9747050344414674,0.9885272587447068,0.9963650417827031,0.9883490878829733,0.99961032731095,0.9809173895662651,0.9860687395228427,0.9963312157034052,0.9866833112065341,0.9883194302377593,0.9863306825675704,0.9873330820600393,0.9873353745573688,0.9957928837480285,0.9873085562729151,0.988272370017197,0.9869834855580575,0.9873151603772228,0.9885154144097026,0.9961197798605494,0.9885905380153911,0.9877625806551902,0.9928274824859601,0.9871368319548228,0.9988989777756462,0.995926040199429,0.9751723990711955,0.9883073346489327,0.9873300096584396,0.9866908436897462,0.9864998086413337,0.9870663285120902,0.9871767303154189,0.9877986867541926,0.9876047618245504,0.9990574744922823,0.99613632525465,0.9882872234763104,0.9752192129243283,0.9871479294127941,0.9981348278111888,0.9867224084957578,0.9836746309465947,0.9963494680306181,0.9998136502493885,0.9883706071327442,0.9963944266232589,0.9753125899526915,0.9871428791349202,0.9873342587233688,0.987340468845245,0.987236398148835,0.988084306526018,0.986898297511126,0.9872639814939391,0.9998717530473104,0.9963766197318124,0.9878399306984934,0.9872693712588633,0.9865732611842468,0.9752732963423792,0.9956287559769634,0.985782595501848,0.9963937485836454,0.9753190758642346,0.9872999756484176,0.9873224112234774,0.9752680332192591,0.9873462706870085,0.9873384948898052,0.9866919272259249
Voxtalisib,0.9865226829814884,0.9754143461766998,0.9608303604517227,0.975280662108044,0.9755438314862481,0.9815229503451273,0.9607603237733345,0.989999562639693,0.9752547619377393,0.9998380394841805,0.9607318897677994,0.9873821821253764,0.9712442713871465,0.9873447701830741,0.9860141363387008,0.9754187920120351,0.9872372921132277,0.9902321577375361,0.9871186275056457,0.9660372790444763,0.9872025077932588,0.9997681996386614,0.9992507011406309,0.9872771298045993,0.9812719459281626,0.9870067546582869,0.981065255821676,0.9814933317770413,0.9721114996098627,0.9660549983116424,0.9873193641405765,0.9658211758248986,0.964222851063951,0.9815187116204956,0.9902311308939712,0.9809505576829213,0.9752760360280677,0.9902249198468879,0.9902128544690753,0.9872145562123592,0.9999999999999962,0.9997813888496347,0.9743607330212423,0.9813067172429378,0.9754681189523977,0.9609849883613224,0.9717615243818016,0.9612560052449435,0.9734514456765926,0.9752216892818132,0.989525464732776,0.9972660699292153,0.9813903460030466,0.9998406830730907,0.9612671177240875,0.981491298354655,0.9646519658094802,0.97553494540216,0.9612689135747767,0.9712459257377417,0.9612493416408768,0.9992273944657276,0.9752838500051086,0.9902196637676995,0.965792420252578,0.9807681182212716,0.9658382727467414,0.9612535656941177,0.9607429451827925,0.9974793319313332,0.9997620203091618,0.9661024561292667,0.9752862334858263,0.9806234316439757,0.9659812924908077,0.9902113317519473,0.9658506876139863,0.9871728729992602,0.989628636607037,0.9599941841077463,0.9901745959021089,0.9734425522084226,0.9658228034228105,0.9602358169443305,0.9752693251258596,0.9752747191559892,0.989354477387314,0.9752503516398702,0.9657627085372411,0.9748683518488034,0.975253243543189,0.9660383713049812,0.9899958650868036,0.9660992467408047,0.975525476792929,0.9772613666509582,0.9996757904363407,0.9865632683382983,0.9897393249498407,0.9813577429700501,0.9658016128006548,0.9752724457463835,0.9734522133061597,0.9604917923016701,0.9610279538982748,0.9997206799268334,0.9755347836148498,0.9753654349712639,0.986509279552464,0.9899909669708797,0.9658010264288523,0.9813841248210076,0.9611424722613461,0.9854068562746157,0.9607158165151218,0.9685989090658981,0.9901882039854807,0.9871695334725982,0.965883610432918,0.9902397212065965,0.9814927363858942,0.9997102298245177,0.9752747676013775,0.9752827390582419,0.9751165404289086,0.9655517792243861,0.9994140680499192,0.9998058312102936,0.9872358383753396,0.990227398838275,0.9650951106703571,0.975229578762449,0.9603607903076163,0.9814714490602109,0.9896643072007679,0.9984033044698986,0.9902395027728458,0.98150475378031,0.9998591476861436,0.9750405388738023,0.9814665295691299,0.9611820020798325,0.975281410527213,0.9734531520870635
AZD-8055,0.9865496386405553,0.9754593108381184,0.9608561973012713,0.9753235530580266,0.9755894918906493,0.9815664555646366,0.9607875046163724,0.9900297099303604,0.9752959962169097,0.9998877512755456,0.9607549663084199,0.9874100508428401,0.9712902928644498,0.9873715939045056,0.9860416351672352,0.9754641869145366,0.9872646257709065,0.9902618620330018,0.9871463858822497,0.9660723881321688,0.987228701721777,0.9998204668171554,0.999296990463456,0.9873046489414711,0.9813151646931849,0.9870340243664266,0.9811144254164517,0.9815361163423232,0.9721487821433598,0.9660936759301005,0.9873460147013802,0.9658595809234427,0.9642692677709893,0.9815620667619348,0.9902612872148848,0.9809938995164988,0.9753156037654763,0.9902552063158465,0.9902430012938234,0.9872417148082983,0.9997813888496347,0.9999999999999962,0.9744049188860296,0.9813502589947982,0.9755139442110127,0.9610121116663862,0.9718075052230291,0.9612818677576107,0.9734967334329592,0.975262090675991,0.9895556407503376,0.9973233867443244,0.9814327514995927,0.9998863365023346,0.9612930749719644,0.9815345454763054,0.9646905400606276,0.9755805456121891,0.9612947858602924,0.971290889388784,0.9612756042525413,0.9992773093084708,0.9753266178287724,0.9902492060220003,0.9658306821727501,0.98081161985479,0.9658773444437802,0.9612796736317407,0.9607688000832697,0.9975279055675955,0.9998115088152857,0.9661407057107791,0.9753293662042605,0.9806668652931521,0.9660197995034367,0.9902415810562923,0.9658858963780255,0.987200171600532,0.9896828618802218,0.9600198244214836,0.990204766993303,0.9734886935129011,0.9658610981450542,0.9602482337550392,0.9753102375780417,0.975317743371252,0.9893848326450325,0.9752912212162315,0.9658011018383577,0.9749101433809353,0.9752963589367389,0.9660761395936439,0.9900109480086311,0.9661376359277606,0.9755708849938282,0.9772898908335327,0.9997291663682594,0.9865905767722564,0.9897693185983829,0.9814006070871736,0.9658405407140207,0.975313189143804,0.9734970908090698,0.9605179727008138,0.961054136972881,0.999770159970579,0.9755801847558283,0.9754110640615924,0.986536953973871,0.9900211650301051,0.9658396338065297,0.981427890007038,0.9611695266592761,0.9854354823122333,0.9607429057016293,0.9686455147734091,0.9902155387752045,0.9871969685777658,0.9659219371024536,0.9902696326323945,0.98153548964886,0.9997737441620214,0.9753174469190075,0.975326661128843,0.9751595408322817,0.9655868929023929,0.9994636484192181,0.9998534637002755,0.9872632843171024,0.9902574749841416,0.9651337393554198,0.9752726409617181,0.9603836506744746,0.9815135247210127,0.9896941629360776,0.9984703871687437,0.9902695928012827,0.9815481549481803,0.9999054320412966,0.975085990837774,0.9815053595369919,0.9612079742384605,0.9753243317600628,0.9734984806167003
